path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_Ki,ligand_leaked
"['O=C(O)[C@@H]1[C@H]2Cc3ccc(F)cc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1[C@H]2Cc3ccc(F)cc3[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'NC(=O)N1CC2CNCC2C1'), 'Cc1ccc2c(c1)CC(CN1CC3CN(C(N)=O)CC3C1)N=C2[C@@H]1[C@H]2Cc3ccc(F)cc3[C@H]21']",Cc1ccc2c(c1)CC(CN1CC3CN(C(N)=O)CC3C1)N=C2[C@@H]1[C@H]2Cc3ccc(F)cc3[C@H]21,10.769936561584473,12.300000190734863,0.7666833400726318,1.0,2,2,7,0.2111111111111111,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1COc2ccccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1COc2ccccc2C1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@@H]2CNC[C@@H]2C1'), 'Cc1ccc2c(c1)CC(CN1C[C@@H]3CCCN[C@@H]3C1)N=C2[C@@H]1COc2ccccc2C1']",Cc1ccc2c(c1)CC(CN1C[C@@H]3CCCN[C@@H]3C1)N=C2[C@@H]1COc2ccccc2C1,10.760501861572266,11.800000190734863,0.8315741419792175,1.0,2,2,2,0.2247191011235955,C[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3Cc4ccccc4C3)C[C@@H]21,0.3,False
"['C[C@@]1(C(=O)O)CCCc2c(F)cccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccc2c(c1)CCC2)C(=O)O'), 'C[C@@]1(C2=N[C@@H](C(=O)O)Cc3ccc4c(c32)CCC4)CCCc2c(F)cccc21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1NC[C@@H]2CCCN[C@H]12'), 'C[C@@]1(C2=N[C@@H](CN3CCC[C@H]4CNC(=O)[C@H]43)Cc3ccc4c(c32)CCC4)CCCc2c(F)cccc21']",C[C@@]1(C2=N[C@@H](CN3CCC[C@H]4CNC(=O)[C@H]43)Cc3ccc4c(c32)CCC4)CCCc2c(F)cccc21,10.748571395874023,12.899999618530272,0.6942599415779114,1.0,2,2,8,0.21875,Cc1nc2c3c(ccc2[nH]1)CC1[C@H](C)[C@]3(C)CCN1CC1CC1,2.5,False
"['O=C(O)[C@@H]1CCc2ccccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NCC(=O)c1ccc(F)c(F)c1'), 'O=C1CN=C([C@@H]2CCc3ccccc3C2)c2cc(F)c(F)cc21', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C1CC[C@]2(CCNC2)N1'), 'O=C1CC[C@]2(CCN(C3CN=C([C@@H]4CCc5ccccc5C4)c4cc(F)c(F)cc43)C2)N1']",O=C1CC[C@]2(CCN(C3CN=C([C@@H]4CCc5ccccc5C4)c4cc(F)c(F)cc43)C2)N1,10.747258186340332,12.199999809265137,0.7760249972343445,1.0,2,2,9,0.25,O=C1NCN(c2cccc(C(F)(F)F)c2)C12CCN(C1Cc3cccc4cccc1c34)CC2,7.943,False
"['O=C(O)[C@@H]1[C@H]2Cc3ccc(F)cc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1[C@H]2Cc3ccc(F)cc3[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CC2CNCCC2CN1'), 'Cc1ccc2c(c1)CC(CN1CCC3CNCCC3C1)N=C2[C@@H]1[C@H]2Cc3ccc(F)cc3[C@H]21']",Cc1ccc2c(c1)CC(CN1CCC3CNCCC3C1)N=C2[C@@H]1[C@H]2Cc3ccc(F)cc3[C@H]21,10.745129585266112,12.300000190734863,0.7631555199623108,1.0,2,2,1,0.20430107526881722,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1ccc(F)c(F)c1)C(=O)O'), 'O=C(O)C1Cc2cc(F)c(F)cc2C([C@@H]2[C@H]3Cc4cc(F)ccc4[C@H]32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CC[C@]2(CCNC2)N1'), 'O=C1CC[C@]2(CCN(CC3Cc4cc(F)c(F)cc4C([C@@H]4[C@H]5Cc6cc(F)ccc6[C@H]54)=N3)C2)N1']",O=C1CC[C@]2(CCN(CC3Cc4cc(F)c(F)cc4C([C@@H]4[C@H]5Cc6cc(F)ccc6[C@H]54)=N3)C2)N1,10.74256420135498,12.399999618530272,0.7505378723144531,1.0,2,2,0,0.23333333333333334,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccc2c(c1)CCC2)C(=O)O'), 'O=C(O)[C@H]1Cc2ccc3c(c2C([C@H]2Cc4c(F)cccc42)=N1)CCC3', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CN[C@@H]2CC[C@H]2N1'), 'O=C1CN(C[C@H]2Cc3ccc4c(c3C([C@H]3Cc5c(F)cccc53)=N2)CCC4)[C@@H]2CC[C@H]2N1']",O=C1CN(C[C@H]2Cc3ccc4c(c3C([C@H]3Cc5c(F)cccc53)=N2)CCC4)[C@@H]2CC[C@H]2N1,10.733762741088867,11.899999618530272,0.8135983943939209,1.0,2,2,4,0.19540229885057472,O=C1Cc2ccccc2N1C1CCN(C2CCCc3ccccc32)CC1,21.2,False
"['O=C(O)[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1ccc(F)c(F)c1)C(=O)O'), 'O=C(O)C1Cc2cc(F)c(F)cc2C([C@@H]2[C@H]3Cc4cc(F)ccc4[C@H]32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@@H]2CNC[C@@H]2C1'), 'Fc1ccc2c(c1)C[C@@H]1[C@@H](C3=NC(CN4C[C@@H]5CCCN[C@@H]5C4)Cc4cc(F)c(F)cc43)[C@H]21']",Fc1ccc2c(c1)C[C@@H]1[C@@H](C3=NC(CN4C[C@@H]5CCCN[C@@H]5C4)Cc4cc(F)c(F)cc43)[C@H]21,10.73365592956543,12.300000190734863,0.7615266442298889,1.0,2,2,3,0.18681318681318682,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1ccc(F)c(F)c1)C(=O)O'), 'O=C(O)C1Cc2cc(F)c(F)cc2C([C@@H]2[C@H]3Cc4cc(F)ccc4[C@H]32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@H]2CNC[C@H]2C1'), 'Fc1ccc2c(c1)C[C@@H]1[C@@H](C3=NC(CN4CCC[C@@H]5CNC[C@@H]54)Cc4cc(F)c(F)cc43)[C@H]21']",Fc1ccc2c(c1)C[C@@H]1[C@@H](C3=NC(CN4CCC[C@@H]5CNC[C@@H]54)Cc4cc(F)c(F)cc43)[C@H]21,10.73365592956543,12.300000190734863,0.7615266442298889,1.0,2,2,3,0.20454545454545456,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,0.23,False
"['Cc1cc(C)c2c(c1)C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccccc1)C(=O)O'), 'Cc1cc(C)c2c(c1)C[C@@H]1[C@@H](C3=N[C@@H](C(=O)O)Cc4ccccc43)[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@@H]2CC[C@@H]2N1'), 'Cc1cc(C)c2c(c1)C[C@@H]1[C@@H](C3=N[C@@H](CN4CCN[C@@H]5CC[C@@H]54)Cc4ccccc43)[C@H]21']",Cc1cc(C)c2c(c1)C[C@@H]1[C@@H](C3=N[C@@H](CN4CCN[C@@H]5CC[C@@H]54)Cc4ccccc43)[C@H]21,10.72122573852539,11.800000190734863,0.8255147933959961,1.0,2,2,2,0.2087912087912088,Cc1nc2c3c(ccc2[nH]1)CC1[C@H](C)[C@]3(C)CCN1CC1CC1,2.5,False
"['O=C(O)[C@@H]1[C@H]2Cc3ccc(F)cc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1cccc(F)c1)C(=O)O'), 'O=C(O)C1Cc2cc(F)ccc2C([C@@H]2[C@H]3Cc4ccc(F)cc4[C@H]32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1NC[C@@H]2CNCCN12'), 'O=C1NC[C@@H]2CN(CC3Cc4cc(F)ccc4C([C@@H]4[C@H]5Cc6ccc(F)cc6[C@H]54)=N3)CCN12']",O=C1NC[C@@H]2CN(CC3Cc4cc(F)ccc4C([C@@H]4[C@H]5Cc6ccc(F)cc6[C@H]54)=N3)CCN12,10.721181869506836,12.100000381469728,0.785081148147583,1.0,2,2,10,0.25882352941176473,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1CCc2cc(F)ccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1CCc2cc(F)ccc2C1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1C[C@H]2CNC[C@H]2N1'), 'Cc1ccc2c(c1)CC(CN1C[C@@H]3CC(=O)N[C@@H]3C1)N=C2[C@@H]1CCc2cc(F)ccc2C1']",Cc1ccc2c(c1)CC(CN1C[C@@H]3CC(=O)N[C@@H]3C1)N=C2[C@@H]1CCc2cc(F)ccc2C1,10.702821731567385,11.899999618530272,0.8089146018028259,1.0,2,2,6,0.2558139534883721,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1[C@H]2Cc3ccc(F)cc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccccc1)C(=O)O'), 'O=C(O)[C@H]1Cc2ccccc2C([C@@H]2[C@H]3Cc4ccc(F)cc4[C@H]32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@]2(C1)CCNC2'), 'Fc1ccc2c(c1)[C@@H]1[C@H](C2)[C@H]1C1=N[C@@H](CN2CC[C@]3(CCCN3)C2)Cc2ccccc21']",Fc1ccc2c(c1)[C@@H]1[C@H](C2)[C@H]1C1=N[C@@H](CN2CC[C@]3(CCCN3)C2)Cc2ccccc21,10.698443412780762,11.800000190734863,0.8220100998878479,1.0,2,2,10,0.2111111111111111,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1ccc(F)c(F)c1)C(=O)O'), 'O=C(O)C1Cc2cc(F)c(F)cc2C([C@@H]2[C@H]3Cc4cc(F)ccc4[C@H]32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CNCC2(C1)CCN2'), 'Fc1ccc2c(c1)C[C@@H]1[C@@H](C3=NC(CN4CCC45CCCNC5)Cc4cc(F)c(F)cc43)[C@H]21']",Fc1ccc2c(c1)C[C@@H]1[C@@H](C3=NC(CN4CCC45CCCNC5)Cc4cc(F)c(F)cc43)[C@H]21,10.698010444641112,12.300000190734863,0.7564771175384521,1.0,2,2,5,0.2111111111111111,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1Cc2ccc(F)cc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc([C@H](CN)C(=O)O)c1'), 'Cc1cccc2c1C([C@@H]1Cc3ccc(F)cc3C1)=NC[C@@H]2C(=O)O', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CNCC2(C1)CCN2'), 'Cc1cccc2c1C([C@@H]1Cc3ccc(F)cc3C1)=NC[C@@H]2CN1CCCC2(CCN2)C1']",Cc1cccc2c1C([C@@H]1Cc3ccc(F)cc3C1)=NC[C@@H]2CN1CCCC2(CCN2)C1,10.696769714355469,11.899999618530272,0.8080000877380371,1.0,2,2,11,0.25,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['Cc1cc(C)c2c(c1)C[C@@H]1[C@@H](C(=O)O)[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1cccc(F)c1)C(=O)O'), 'Cc1cc(C)c2c(c1)C[C@@H]1[C@@H](C3=NC(C(=O)O)Cc4cc(F)ccc43)[C@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CC[C@]2(CCNC2)N1'), 'Cc1cc(C)c2c(c1)C[C@@H]1[C@@H](C3=NC(CN4CC[C@]5(CCC(=O)N5)C4)Cc4cc(F)ccc43)[C@H]21']",Cc1cc(C)c2c(c1)C[C@@H]1[C@@H](C3=NC(CN4CC[C@]5(CCC(=O)N5)C4)Cc4cc(F)ccc43)[C@H]21,10.683833122253418,12.300000190734863,0.7544733881950378,1.0,2,2,0,0.23655913978494625,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)c1ccc2c(c1)CCC=C2', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2c1ccc2c(c1)CCC=C2', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CC[C@]2(CCNC2)N1'), 'Cc1ccc2c(c1)CC(CN1CC[C@]3(CCC(=O)N3)C1)N=C2c1ccc2c(c1)CCC=C2']",Cc1ccc2c(c1)CC(CN1CC[C@]3(CCC(=O)N3)C1)N=C2c1ccc2c(c1)CCC=C2,10.681641578674316,11.899999618530272,0.8057162761688232,1.0,2,2,12,0.2222222222222222,O=C1NC(=O)[C@@]2(CC[C@@]34Cc5ccc(O)cc5[C@@]3(CCN(CC3CC3)C4)C2)N1,472.5,False
"['O=C(O)[C@@H]1CCc2ccccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1ccc(F)cc1)C(=O)O'), 'O=C(O)C1Cc2ccc(F)cc2C([C@@H]2CCc3ccccc3C2)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CC[C@]2(CCNC2)N1'), 'O=C1CC[C@]2(CCN(CC3Cc4ccc(F)cc4C([C@@H]4CCc5ccccc5C4)=N3)C2)N1']",O=C1CC[C@]2(CCN(CC3Cc4ccc(F)cc4C([C@@H]4CCc5ccccc5C4)=N3)C2)N1,10.680585861206056,11.899999618530272,0.8055569529533386,1.0,2,2,0,0.2717391304347826,O=C1NC(=O)[C@@]2(CC[C@@]34Cc5ccc(O)cc5[C@@]3(CCN(CC3CC3)C4)C2)N1,472.5,False
"['O=C(O)[C@@H]1CCc2cc(F)ccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1ccc(F)cc1)C(=O)O'), 'O=C(O)C1Cc2ccc(F)cc2C([C@@H]2CCc3cc(F)ccc3C2)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CO[C@@H]2CCNC[C@@H]2N1'), 'O=C1CO[C@@H]2CCN(CC3Cc4ccc(F)cc4C([C@@H]4CCc5cc(F)ccc5C4)=N3)C[C@@H]2N1']",O=C1CO[C@@H]2CCN(CC3Cc4ccc(F)cc4C([C@@H]4CCc5cc(F)ccc5C4)=N3)C[C@@H]2N1,10.66602611541748,12.600000381469728,0.758285641670227,0.9449990391731262,2,2,6,0.25287356321839083,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1[C@H]2Cc3ccc(F)cc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1cccc(F)c1)C(=O)O'), 'O=C(O)C1Cc2cccc(F)c2C([C@@H]2[C@H]3Cc4ccc(F)cc4[C@H]32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CC2(C1)CNCCN2'), 'Fc1ccc2c(c1)[C@@H]1[C@H](C2)[C@H]1C1=NC(CN2CCNC3(CCC3)C2)Cc2cccc(F)c21']",Fc1ccc2c(c1)[C@@H]1[C@H](C2)[C@H]1C1=NC(CN2CCNC3(CCC3)C2)Cc2cccc(F)c21,10.663359642028809,12.0,0.789633572101593,1.0,2,2,13,0.2087912087912088,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1CNc2ccccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1CNc2ccccc2C1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@@]2(C1)CCNC2'), 'Cc1ccc2c(c1)CC(CN1CCC[C@@]13CCNC3)N=C2[C@@H]1CNc2ccccc2C1']",Cc1ccc2c(c1)CC(CN1CCC[C@@]13CCNC3)N=C2[C@@H]1CNc2ccccc2C1,10.657699584960938,11.899999618530272,0.8021083474159241,1.0,2,2,5,0.19791666666666666,Cc1cc(C)c(C(=O)N2CCC(c3ccccc3)(c3nccn3Cc3ccccc3)CC2)c(C)c1,4652.0,False
"['O=C(O)[C@@H]1COc2ccccc2C1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1COc2ccccc2C1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1NC[C@@H]2CCCN[C@H]12'), 'Cc1ccc2c(c1)CC(CN1CCC[C@H]3CNC(=O)[C@H]31)N=C2[C@@H]1COc2ccccc2C1']",Cc1ccc2c(c1)CC(CN1CCC[C@H]3CNC(=O)[C@H]31)N=C2[C@@H]1COc2ccccc2C1,10.656139373779297,11.800000190734863,0.8155221343040466,1.0,2,2,14,0.19148936170212766,C[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3Cc4ccccc4C3)C[C@@H]21,0.3,False
