path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_pIC50,ligand_percent_inhibition,ligand_Assay Description (pIC50),ligand_Assay Description (percent_inhibition)
"['CC(=O)c1ccc(-c2c[nH]nc2C)cc1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'CC1=CC2(CNC2)ON1'), 'CC1=CC2(CN(C(C)c3ccc(-c4c[nH]nc4C)cc3)C2)ON1']",CC1=CC2(CN(C(C)c3ccc(-c4c[nH]nc4C)cc3)C2)ON1,7.461287021636963,7.800000190734863,0.915036141872406,1.0,1,1,12,0.16216216216216217,COc1ccc(-c2nn3c(-c4ccco4)nnc3s2)cc1,-1.6693168805661125,,Inhibition of hexa-His-tagged recombinant human SIRT1 expressed in Escherichia coli BL21(DE3) using AMC-labeled Arg-His-Lys-Lys(ac) as substrate assessed as inhibition of deacetylation of peptide after 45 mins by fluorescence assay,
"['O=C(O)C1CCN([C@H]2C=CCC2)CC1', ('[#6:6]-[C:1](=[O])-[Oh].[Nh2:5]-[c;r6:4][c;r6:3]-[Nh2:2] >> [n:5]1[c:4][c:3][nH:2][c:1](-[#6:6])1', 'Nc1ccc(Cl)cc1N'), 'Clc1ccc2nc(C3CCN([C@H]4C=CCC4)CC3)[nH]c2c1']",Clc1ccc2nc(C3CCN([C@H]4C=CCC4)CC3)[nH]c2c1,7.452104091644287,8.100000381469727,0.8464235663414001,1.0,1,1,24,0.23076923076923078,NC(=O)C1CCc2c1[nH]c1ccc(Cl)cc21,0.3882766919926582,,Inhibitory activity against recombinant human SIRT1 expressed in Escherichia coli by fluorimetric assay,
"['Cn1cc(-c2ccc(F)cc2)cc1C=O', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'C[C@H](N)C1(O)CC1'), 'C[C@H](NCc1cc(-c2ccc(F)cc2)cn1C)C1(O)CC1']",C[C@H](NCc1cc(-c2ccc(F)cc2)cn1C)C1(O)CC1,7.4423089027404785,7.900000095367432,0.8874853253364563,1.0,1,1,25,0.2,Oc1cc(O)c2c(-c3ccc(F)cc3)coc2c1,-2.2833012287035497,,"In Vitro Biological Assay: 50 uM of substrate peptide (acetylated AMC-labeled peptide from p53 residues 379-382, RHKKAc, BioMol. Cat. #KI-177), 91 nM of human SIRT1 (full length human Sirtuin 1 expressed in E. coli, BioMol. Cat. #SE-239) and 500 uM NAD+ in the assay buffer (50 mM Tris-HCl, pH 8.0, 137 mM NaCl, 2.7 mM KCl, 1 mM MgCl2 supplemented with 1 mg/ml BSA for dilution, BioMol. Cat. #KI-143) and 1% final concentration of DMSO were incubated in the presence of gradient concentrations of test compounds (10-dose with 3-fold serial dilution) at 30 C. for 2 h. The reactions were carried out in a 96-well microplate for fluorometry in a 50 ul reaction volume. After the deacetylation reaction, Fluor-de-Lys-Developer II (BioMol. Cat. #KI-176) was added to each well to digest the deacetylated substrate, thus producing the fluorescent signal. The reaction was allowed to develop for 45 minutes at 30 C. with 5% CO2; then the fluorescent signal was measured with an excitation wavelength at 360 nm.",
"['Cc1cccc(-c2ccnc(C=O)n2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'FC(F)[C@@H]1CCNC1'), 'Cc1cccc(-c2ccnc(CN3CC[C@@H](C(F)F)C3)n2)c1']",Cc1cccc(-c2ccnc(CN3CC[C@@H](C(F)F)C3)n2)c1,7.439830303192139,8.0,0.8648605942726135,1.0,1,1,3,0.2716049382716049,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(Cc1ccccc1)CC2,-2.0,5.0,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) after 30 mins by luciferase-mediated luminescence assay,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) at 10 uM after 30 mins by luciferase-mediated luminescence assay relative to control
"['Cc1n[nH]cc1-c1cccc(C=O)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'C=C1CC2(CNC2)C1'), 'C=C1CC2(C1)CN(Cc1cccc(-c3c[nH]nc3C)c1)C2']",C=C1CC2(C1)CN(Cc1cccc(-c3c[nH]nc3C)c1)C2,7.434282302856445,8.199999809265137,0.8715261816978455,0.9431265592575072,1,1,5,0.21951219512195122,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(Cc1ccccc1)CC2,-2.0,5.0,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) after 30 mins by luciferase-mediated luminescence assay,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) at 10 uM after 30 mins by luciferase-mediated luminescence assay relative to control
"['Cn1cc(-c2ccccc2)cc1C=O', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'NC1CCC2C1C2(F)F'), 'Cn1cc(-c2ccccc2)cc1CNC1CCC2C1C2(F)F']",Cn1cc(-c2ccccc2)cc1CNC1CCC2C1C2(F)F,7.433117866516113,7.800000190734863,0.9081400036811828,1.0,1,1,26,0.19753086419753085,NC(=O)c1ccccc1Nc1cccc(-c2cn(CCC3CCCC3)nn2)c1,-2.0,,Inhibition of human recombinant SIRT1 using Fluor-de-Lys as substrate incubated for 60 mins prior to substrate addition measured after 60 mins by fluorometric analysis,
"['CC(=O)C1=Cc2cc(Br)ccc2OC1', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'O[C@@H]1CNC[C@H]1C1CC1'), 'CC(=O)C1=Cc2cc(N3C[C@@H](O)[C@H](C4CC4)C3)ccc2OC1']",CC(=O)C1=Cc2cc(N3C[C@@H](O)[C@H](C4CC4)C3)ccc2OC1,7.425217628479004,7.699999809265137,0.9299014806747437,1.0,1,1,15,0.21875,CC(=O)N1CC(C(N)=O)Oc2ccccc21,-1.7781512503836436,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['Oc1cc(Br)cc2cccnc12', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'O[C@@H]1CNC[C@H]1C(F)F'), 'Oc1cc(N2C[C@@H](O)[C@H](C(F)F)C2)cc2cccnc12']",Oc1cc(N2C[C@@H](O)[C@H](C(F)F)C2)cc2cccnc12,7.424209117889404,7.900000095367432,0.883173942565918,1.0,1,1,27,0.21333333333333335,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc([N+](=O)[O-])c3ncccc23)CC1,-1.6989700043360187,,Inhibition of human recombinant SIRT1 using fluorescent peptide substrate by fluorescent assay,
"['O=C(O)[C@H]1[C@H]2[C@H]3C[C@@H]1C(=O)[C@H]32', ('[#6:6]-[C:1](=[O])-[Oh].[Nh2:5]-[c;r6:4][c;r6:3]-[Nh2:2] >> [n:5]1[c:4][c:3][nH:2][c:1](-[#6:6])1', 'Nc1ccc(C2CC2)cc1N'), 'O=C1[C@@H]2[C@@H]3C[C@H]1[C@@H](c1nc4cc(C5CC5)ccc4[nH]1)[C@@H]32']",O=C1[C@@H]2[C@@H]3C[C@H]1[C@@H](c1nc4cc(C5CC5)ccc4[nH]1)[C@@H]32,7.424198150634766,7.800000190734863,0.9059617519378662,1.0,1,1,8,0.23880597014925373,CCOC(=O)c1ccc2[nH]c(-c3ccc(Br)cc3)nc2c1,-1.6989700043360187,,Inhibition of human recombinant SIRT1 using p53 (379 to 382 residues) conjugated to AMC as substrate incubated for 45 mins in presence of NAD+ by fluorescence assay,
"['O=C(O)[C@@H]1[C@H]2[C@H]3C[C@@H]1C(=O)[C@H]32', ('[#6:6]-[C:1](=[O])-[Oh].[Nh2:5]-[c;r6:4][c;r6:3]-[Nh2:2] >> [n:5]1[c:4][c:3][nH:2][c:1](-[#6:6])1', 'Nc1ccc(C2CC2)cc1N'), 'O=C1[C@@H]2[C@@H]3C[C@H]1[C@H](c1nc4cc(C5CC5)ccc4[nH]1)[C@@H]32']",O=C1[C@@H]2[C@@H]3C[C@H]1[C@H](c1nc4cc(C5CC5)ccc4[nH]1)[C@@H]32,7.424198150634766,7.800000190734863,0.9059617519378662,1.0,1,1,8,0.23880597014925373,CCOC(=O)c1ccc2[nH]c(-c3ccc(Br)cc3)nc2c1,-1.6989700043360187,,Inhibition of human recombinant SIRT1 using p53 (379 to 382 residues) conjugated to AMC as substrate incubated for 45 mins in presence of NAD+ by fluorescence assay,
"['O=Cc1cncc(-c2ccc(O)cc2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CCC(F)(F)C1'), 'Oc1ccc(-c2cncc(CN[C@H]3CCC(F)(F)C3)c2)cc1']",Oc1ccc(-c2cncc(CN[C@H]3CCC(F)(F)C3)c2)cc1,7.417696952819824,7.800000190734863,0.9043757915496826,1.0,1,1,10,0.21518987341772153,NC(=O)c1cncc(OCc2cccc(NC(=O)C34CC5CC(CC(C5)C3)C4)c2)c1,-2.3010299956639813,,Inhibition of recombinant human N-terminal His-tagged SIRT1 (1 to 747 residues) expressed in Escherichia coli using Ac-RHK-K(Ac)-AMC as substrate incubated for 2 hrs by fluorescence analysis,
"['O=Cc1cncc(-c2cccc(O)c2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'C1C[C@H]2C[C@H]2N1'), 'Oc1cccc(-c2cncc(CN3CC[C@H]4C[C@H]43)c2)c1']",Oc1cccc(-c2cncc(CN3CC[C@H]4C[C@H]43)c2)c1,7.414727210998535,7.699999809265137,0.9272758364677428,1.0,1,1,9,0.25333333333333335,NC(=O)c1cncc(OCc2cccc(NC(=O)C3CCCCC3)c2)c1,-1.6273658565927327,,Inhibition of recombinant human N-terminal His-tagged SIRT1 (1 to 747 residues) expressed in Escherichia coli using Ac-RHK-K(Ac)-AMC as substrate incubated for 2 hrs by fluorescence analysis,
"['CC(=O)c1ccc(-c2c[nH]nc2C)cc1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'FC(F)[C@@H]1CCNC1'), 'Cc1n[nH]cc1-c1ccc(C(C)N2CC[C@@H](C(F)F)C2)cc1']",Cc1n[nH]cc1-c1ccc(C(C)N2CC[C@@H](C(F)F)C2)cc1,7.403422832489014,7.699999809265137,0.9244506359100342,1.0,1,1,12,0.2,CCOC(=O)C1CCCc2c(-c3ccc(Cl)c(F)c3)n[nH]c21,,20.0,,Inhibition of His-tagged human recombinant SIRT1 expressed in Escherichia coli at 20 uM using Cbz-Lys(Ac)-AMC as substrate by fluorescence assay
"['CC(=O)c1ccc(-c2c[nH]nc2C)cc1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'C=C1CC2(CNC2)C1'), 'C=C1CC2(C1)CN(C(C)c1ccc(-c3c[nH]nc3C)cc1)C2']",C=C1CC2(C1)CN(C(C)c1ccc(-c3c[nH]nc3C)cc1)C2,7.375933647155762,8.100000381469727,0.8640750050544739,0.9596490859985352,1,1,12,0.17333333333333334,CC1(C)Cc2c(-c3ccc(Cl)c(Cl)c3)n[nH]c2C(C(N)=O)C1,,23.0,,Inhibition of His-tagged human recombinant SIRT1 expressed in Escherichia coli at 20 uM using Cbz-Lys(Ac)-AMC as substrate by fluorescence assay
"['C[C@H]1Cc2cc(Br)ccc2C(=O)N1', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@@H]1CNC[C@H]1F'), 'C[C@H]1Cc2cc(N3C[C@@H](N)[C@H](F)C3)ccc2C(=O)N1']",C[C@H]1Cc2cc(N3C[C@@H](N)[C@H](F)C3)ccc2C(=O)N1,7.374244213104248,8.300000190734863,0.7893667221069336,1.0,1,1,4,0.25,CN1CCN(c2ccc([N+](=O)[O-])c(N)c2)CC1,-2.3010299956639813,,Inhibition of SIRT1 (unknown origin),
"['O=Cc1cncc(-c2cccc(O)c2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'N[C@@H]1CNC[C@H]1F'), 'N[C@@H]1CN(Cc2cncc(-c3cccc(O)c3)c2)C[C@H]1F']",N[C@@H]1CN(Cc2cncc(-c3cccc(O)c3)c2)C[C@H]1F,7.373598575592041,7.800000190734863,0.9053136110305786,0.9871218204498292,1,1,9,0.2647058823529412,NC(=O)C1CN(Cc2cccnc2)c2ccccc2O1,-0.6720978579357175,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['O=C(O)[C@@H]1[C@H]2[C@H]3C[C@@H]1C(=O)[C@H]32', ('[#6:6]-[C:1](=[O])-[Oh].[Nh2:5]-[c;r6:4][c;r6:3]-[Nh2:2] >> [n:5]1[c:4][c:3][nH:2][c:1](-[#6:6])1', 'Nc1cc(OCC(F)F)cnc1N'), 'O=C1[C@@H]2[C@@H]3C[C@H]1[C@H](c1nc4ncc(OCC(F)F)cc4[nH]1)[C@@H]32']",O=C1[C@@H]2[C@@H]3C[C@H]1[C@H](c1nc4ncc(OCC(F)F)cc4[nH]1)[C@@H]32,7.366738796234131,7.599999904632568,0.9395574331283568,1.0,1,1,28,0.17045454545454544,NC(=O)c1cncc(OCc2cccc(NC(=O)c3cc4ccccc4[nH]3)c2)c1,-0.865103974641128,,Inhibition of recombinant human N-terminal His-tagged SIRT1 (1 to 747 residues) expressed in Escherichia coli using Ac-RHK-K(Ac)-AMC as substrate incubated for 2 hrs by fluorescence analysis,
"['CC(=O)c1ccc(-c2ccncc2)o1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'O=C(O)C1C2CCC1NC2'), 'CC(c1ccc(-c2ccncc2)o1)N1CC2CCC1C2C(=O)O']",CC(c1ccc(-c2ccncc2)o1)N1CC2CCC1C2C(=O)O,7.363814353942871,7.599999904632568,0.938811719417572,1.0,1,1,29,0.2,CC(=O)N1CC(C(N)=O)Oc2ccccc21,-1.7781512503836436,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['Cc1cc2cc(C=O)ccc2[nH]c1=O', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'O[C@@H]1CNC[C@H]1C1CC1'), 'Cc1cc2cc(CN3C[C@@H](O)[C@H](C4CC4)C3)ccc2[nH]c1=O']",Cc1cc2cc(CN3C[C@@H](O)[C@H](C4CC4)C3)ccc2[nH]c1=O,7.351421356201172,7.699999809265137,0.9115095138549804,1.0,1,1,6,0.25,Cc1ccc2[nH]c3c(c2c1)CCCCC3C(N)=O,0.1938200260161128,,Inhibition of human full length SIRT1 expressed in DE3 cells by fluorimetric assay,
"['Cc1cccc(-c2ccnc(C=O)n2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CCC(F)(F)C1'), 'Cc1cccc(-c2ccnc(CN[C@H]3CCC(F)(F)C3)n2)c1']",Cc1cccc(-c2ccnc(CN[C@H]3CCC(F)(F)C3)n2)c1,7.348694801330566,7.599999904632568,0.9349604845046996,1.0,1,1,1,0.2191780821917808,Cc1cccc(-c2nn3c(-c4ccco4)nnc3s2)c1,-0.8750612633917001,,Inhibition of hexa-His-tagged recombinant human SIRT1 expressed in Escherichia coli BL21(DE3) using AMC-labeled Arg-His-Lys-Lys(ac) as substrate assessed as inhibition of deacetylation of peptide after 45 mins by fluorescence assay,
"['Cn1cc(-c2ccc(F)cc2)cc1C=O', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CCC1(F)F'), 'Cn1cc(-c2ccc(F)cc2)cc1CN[C@H]1CCC1(F)F']",Cn1cc(-c2ccc(F)cc2)cc1CN[C@H]1CCC1(F)F,7.341904640197754,7.699999809265137,0.9091510772705078,1.0,1,1,18,0.19117647058823528,NC(=O)C1CCCc2c(-c3ccc(F)cc3)n[nH]c21,,42.0,,Inhibition of His-tagged human recombinant SIRT1 expressed in Escherichia coli at 20 uM using Cbz-Lys(Ac)-AMC as substrate by fluorescence assay
"['Cc1cc2cc(C=O)ccc2[nH]c1=O', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'O[C@H]1CNCC1(F)F'), 'Cc1cc2cc(CN3C[C@H](O)C(F)(F)C3)ccc2[nH]c1=O']",Cc1cc2cc(CN3C[C@H](O)C(F)(F)C3)ccc2[nH]c1=O,7.33882474899292,7.800000190734863,0.885245680809021,1.0,1,1,6,0.24193548387096775,NC(=O)Cc1cc2cc(Cl)ccc2[nH]1,-1.9542425094393248,,Inhibition of recombinant human SIRT1 (193 to 741 residues) expressed in Escherichia coli expression system using RHKK(Ac)W-NH2 as substrate measured after 2 hrs by HPLC method,
"['Cc1cccc(-c2ccnc(C=O)n2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CC1(F)F'), 'Cc1cccc(-c2ccnc(CN[C@H]3CC3(F)F)n2)c1']",Cc1cccc(-c2ccnc(CN[C@H]3CC3(F)F)n2)c1,7.33662223815918,7.599999904632568,0.9318909645080566,1.0,1,1,1,0.2537313432835821,Cc1cccc(-c2nn3c(-c4ccco4)nnc3s2)c1,-0.8750612633917001,,Inhibition of hexa-His-tagged recombinant human SIRT1 expressed in Escherichia coli BL21(DE3) using AMC-labeled Arg-His-Lys-Lys(ac) as substrate assessed as inhibition of deacetylation of peptide after 45 mins by fluorescence assay,
"['O=Cc1cncc(-c2ccc(O)cc2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CCC1(F)F'), 'Oc1ccc(-c2cncc(CN[C@H]3CCC3(F)F)c2)cc1']",Oc1ccc(-c2cncc(CN[C@H]3CCC3(F)F)c2)cc1,7.335002899169922,7.699999809265137,0.907442569732666,1.0,1,1,14,0.21794871794871795,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(-c4cccnc4)cc3)c2)c1,-0.1903316981702915,,Inhibition of recombinant human N-terminal His-tagged SIRT1 (1 to 747 residues) expressed in Escherichia coli using Ac-RHK-K(Ac)-AMC as substrate incubated for 2 hrs by fluorescence analysis,
"['O=C(O)c1cccc(CF)c1', ('[#6:6]-[C:1](=[O])-[Oh].[Nh2:5]-[c;r6:4][c;r6:3]-[Nh2:2] >> [n:5]1[c:4][c:3][nH:2][c:1](-[#6:6])1', 'Nc1cc(OCC(F)F)cnc1N'), 'FCc1cccc(-c2nc3ncc(OCC(F)F)cc3[nH]2)c1']",FCc1cccc(-c2nc3ncc(OCC(F)F)cc3[nH]2)c1,7.334957599639893,8.300000190734863,0.7809783816337585,1.0,1,1,30,0.25,CCOC(=O)c1ccc2[nH]c(-c3ccccc3)nc2c1,,24.7,,Inhibition of recombinant human N-terminal GST-tagged SIRT1 (193 to 741 residues) using human p53 derived peptides as substrate at 50 uM incubated for 45 mins by fluorescence assay
"['O=Cc1cncc(-c2ccc(O)cc2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'FC1=CCNC1'), 'Oc1ccc(-c2cncc(CN3CC=C(F)C3)c2)cc1']",Oc1ccc(-c2cncc(CN3CC=C(F)C3)c2)cc1,7.331363677978516,7.599999904632568,0.9305557012557985,1.0,1,1,9,0.23255813953488372,CCOC(=O)c1ccc(N2CCN(CCn3c(-c4ccc(-c5cncc(-c6ccc(F)cc6)c5)cc4)nc4cc(C(=O)OCC)ccc43)CC2)c(N)c1,,20.6,,Inhibition of human recombinant SIRT1 at 50 uM using AMC-p53 (379 to 382 residues) as substrate incubated for 45 mins followed by NAD+ addition measured after 30 mins by fluorescence assay relative to control
"['Cc1cc(O)cc(C=O)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'NC1CCCC(c2ccc(F)cc2)C1'), 'Cc1cc(O)cc(CNC2CCCC(c3ccc(F)cc3)C2)c1']",Cc1cc(O)cc(CNC2CCCC(c3ccc(F)cc3)C2)c1,7.32819652557373,7.900000095367432,0.8604785203933716,1.0,1,1,31,0.21951219512195122,NC(=O)c1cncc(OCc2cccc(NC(=O)c3ccc(C4CCCCC4)cc3)c2)c1,-1.8543060418010808,,Inhibition of recombinant human N-terminal His-tagged SIRT1 (1 to 747 residues) expressed in Escherichia coli using Ac-RHK-K(Ac)-AMC as substrate incubated for 2 hrs by fluorescence analysis,
"['Cc1cccc([C@H]2CN(C)C[C@@H]2N)c1', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'CC(=CC(=O)O)C(F)F'), 'CC(=CCN[C@H]1CN(C)C[C@@H]1c1cccc(C)c1)C(F)F']",CC(=CCN[C@H]1CN(C)C[C@@H]1c1cccc(C)c1)C(F)F,7.328073501586914,8.0,0.8390728831291199,1.0,1,1,32,0.20512820512820512,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(C)CC2,-1.3222192947339193,66.4,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) after 30 mins by luciferase-mediated luminescence assay,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) at 10 uM after 30 mins by luciferase-mediated luminescence assay relative to control
"['Cn1cc(-c2ccc(F)cc2)cc1C=O', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CCC[C@H]1F'), 'Cn1cc(-c2ccc(F)cc2)cc1CN[C@H]1CCC[C@H]1F']",Cn1cc(-c2ccc(F)cc2)cc1CN[C@H]1CCC[C@H]1F,7.328059673309326,7.699999809265137,0.9057254791259766,1.0,1,1,18,0.208955223880597,NC(=O)C1CCCc2c(-c3ccc(F)cc3)n[nH]c21,,42.0,,Inhibition of His-tagged human recombinant SIRT1 expressed in Escherichia coli at 20 uM using Cbz-Lys(Ac)-AMC as substrate by fluorescence assay
"['O=Cc1cncc(-c2ccc(O)cc2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'NC1CCC(=O)C1'), 'O=C1CCC(NCc2cncc(-c3ccc(O)cc3)c2)C1']",O=C1CCC(NCc2cncc(-c3ccc(O)cc3)c2)C1,7.323967933654785,7.699999809265137,0.9047141671180724,1.0,1,1,10,0.3023255813953488,COc1cc2ccccc2cc1Cn1cnc2sc3c(c2c1=O)CCC(NCc1cccnc1)C3,-2.0,,Inhibition of SIRT1 (unknown origin),
"['O=C1c2ccc(F)cc2C[C@@H]1O', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'C[C@@H](N)c1cc(O)cc(F)c1'), 'C[C@@H](NC1c2ccc(F)cc2C[C@@H]1O)c1cc(O)cc(F)c1']",C[C@@H](NC1c2ccc(F)cc2C[C@@H]1O)c1cc(O)cc(F)c1,7.321168899536133,8.100000381469727,0.8169412016868591,1.0,1,1,33,0.21666666666666667,Oc1cc(O)c2c(-c3ccc(F)cc3)coc2c1,-2.2833012287035497,,"In Vitro Biological Assay: 50 uM of substrate peptide (acetylated AMC-labeled peptide from p53 residues 379-382, RHKKAc, BioMol. Cat. #KI-177), 91 nM of human SIRT1 (full length human Sirtuin 1 expressed in E. coli, BioMol. Cat. #SE-239) and 500 uM NAD+ in the assay buffer (50 mM Tris-HCl, pH 8.0, 137 mM NaCl, 2.7 mM KCl, 1 mM MgCl2 supplemented with 1 mg/ml BSA for dilution, BioMol. Cat. #KI-143) and 1% final concentration of DMSO were incubated in the presence of gradient concentrations of test compounds (10-dose with 3-fold serial dilution) at 30 C. for 2 h. The reactions were carried out in a 96-well microplate for fluorometry in a 50 ul reaction volume. After the deacetylation reaction, Fluor-de-Lys-Developer II (BioMol. Cat. #KI-176) was added to each well to digest the deacetylated substrate, thus producing the fluorescent signal. The reaction was allowed to develop for 45 minutes at 30 C. with 5% CO2; then the fluorescent signal was measured with an excitation wavelength at 360 nm.",
